outer_repeat,outer_fold,model,C,l1_ratio,mean_inner_log_loss,se_inner_log_loss,mean_n_selected
6,1,elastic_net,0.005,0.2,0.6128517539959872,0.008779156312607311,0.0
6,1,elastic_net,0.005,1.0,0.613331595105137,0.005348036924396265,0.0
6,1,elastic_net,0.01,0.8,0.6141856717046684,0.00745809640910714,0.0
6,1,elastic_net,0.002,1.0,0.619177723355677,0.002080956526335215,0.0
6,1,elastic_net,0.001,1.0,0.6191783496276555,0.0020807938715892457,0.0
6,1,elastic_net,0.005,0.5,0.6212793724287462,0.007555740441569407,0.0
6,1,elastic_net,5.0,1.0,0.6217014148571212,0.05786857085953041,10.0
6,1,elastic_net,5.0,0.8,0.6221770146183891,0.058091183223035574,10.0
6,1,elastic_net,5.0,0.5,0.6228376859950526,0.05840366189807995,10.0
6,1,elastic_net,5.0,0.2,0.6234548329163979,0.058698990251714066,10.0
6,1,elastic_net,0.002,0.2,0.6239157041426774,0.007790906998193159,0.0
6,1,elastic_net,0.005,0.8,0.6258440016200325,0.006311002257648178,0.0
6,1,elastic_net,0.002,0.8,0.6264693993489093,0.006345957509855068,0.0
6,1,elastic_net,0.002,0.5,0.6279660851391179,0.006424219999136867,0.0
6,1,elastic_net,10.0,1.0,0.6291309043528386,0.06132989017769581,10.0
6,1,elastic_net,10.0,0.8,0.6292975901131626,0.06141351653715648,10.0
6,1,elastic_net,10.0,0.5,0.6295373800607644,0.061530762768067716,10.0
6,1,elastic_net,10.0,0.2,0.6297676632262771,0.061645766861155304,10.0
6,1,elastic_net,0.001,0.2,0.6329982427204707,0.00661318973666004,0.0
6,1,elastic_net,0.001,0.8,0.6349931523686818,0.0014379213488108014,0.0
6,1,elastic_net,0.001,0.5,0.6380105834399042,0.00137890810979011,0.0
6,1,lasso,0.5,,0.5771910917719036,0.0305411132740573,8.6
6,1,lasso,1.0,,0.5874160815141434,0.04029133604253054,9.4
6,1,lasso,0.2,,0.5875629357527503,0.010294831667600278,6.2
6,1,lasso,0.1,,0.5959189794797586,0.005995617995718036,1.2
6,1,lasso,0.05,,0.5985239838837784,0.005915814256869476,0.0
6,1,lasso,2.0,,0.6036861495705891,0.049638499957327435,10.0
6,1,lasso,0.02,,0.6043473744713198,0.0068695436717238776,0.0
6,1,lasso,0.01,,0.6100940953052656,0.0059517750715596205,0.0
6,1,lasso,0.005,,0.613331595105137,0.005348036924396265,0.0
6,1,lasso,0.002,,0.619177723355677,0.002080956526335215,0.0
6,1,lasso,0.001,,0.6191783496276555,0.0020807938715892457,0.0
6,1,lasso,5.0,,0.6217014148571212,0.05786857085953041,10.0
6,1,lasso,10.0,,0.6291309043528386,0.06132989017769581,10.0
6,2,ridge,0.2,,0.5667395909595205,0.017665229615021854,10.0
6,2,ridge,0.1,,0.566835571872207,0.01461420895894798,10.0
6,2,ridge,0.05,,0.5702040569176139,0.011919000565949363,10.0
6,2,ridge,0.5,,0.5708572231943508,0.021917672026531134,10.0
6,2,ridge,1.0,,0.5749773756438901,0.02460050068723871,10.0
6,2,ridge,0.02,,0.5779706803955428,0.009008468806438342,10.0
6,2,ridge,2.0,,0.5786196759024991,0.02647858808119539,10.0
6,2,ridge,5.0,,0.5818913416619585,0.027904012194980257,10.0
6,2,ridge,10.0,,0.583411708305851,0.028463214542274167,10.0
6,2,ridge,0.01,,0.5840294273616219,0.007556897366385482,10.0
6,2,ridge,0.005,,0.5887858202131362,0.006856267132970829,10.0
6,2,ridge,0.002,,0.5926288077149791,0.006606708675813784,10.0
6,2,ridge,0.001,,0.5941438661117633,0.006588385417591087,10.0
6,2,elastic_net,0.5,0.2,0.5732379352384944,0.021015164692608456,9.2
6,2,elastic_net,0.2,0.2,0.5747841582001865,0.01661223382683654,9.0
6,2,elastic_net,1.0,0.2,0.5758105989776665,0.024135262713895596,9.6
6,2,elastic_net,0.5,0.5,0.5768586430314974,0.02004335789835506,9.0
6,2,elastic_net,1.0,0.5,0.5775396347444676,0.023434302510001077,9.2
6,2,elastic_net,2.0,0.2,0.5788223808128741,0.026261304218192952,9.8
6,2,elastic_net,0.1,0.2,0.5788588656322985,0.012440194348094201,8.0
6,2,elastic_net,1.0,0.8,0.5789509324761845,0.02278725276614945,9.0
6,2,elastic_net,2.0,0.5,0.5793944686955681,0.025913253232438434,9.6
6,2,elastic_net,1.0,1.0,0.579933699646759,0.022410318241257474,8.8
6,2,elastic_net,2.0,0.8,0.5801682397406246,0.025561820847049777,9.4
6,2,elastic_net,2.0,1.0,0.5807274991643456,0.025320112404399856,9.4
6,2,elastic_net,5.0,0.2,0.581953144407777,0.027826372951809394,10.0
6,2,elastic_net,5.0,0.5,0.5820985699807146,0.02769699673010554,10.0
6,2,elastic_net,5.0,0.8,0.5822616311840534,0.0275677107669738,9.8
6,2,elastic_net,5.0,1.0,0.5823149238288973,0.027465409348457804,9.8
6,2,elastic_net,0.2,0.5,0.5833252464780454,0.014051241327204662,7.4
6,2,elastic_net,0.5,0.8,0.5833352128439225,0.01975398765409623,8.2
6,2,elastic_net,10.0,0.2,0.5833744996526185,0.028421959138188367,10.0
6,2,elastic_net,10.0,0.5,0.583424087554898,0.028354564410107447,10.0
6,2,elastic_net,10.0,0.8,0.5834799520532179,0.028287681077767687,10.0
6,2,elastic_net,10.0,1.0,0.5835206897298477,0.028243130299448926,10.0
6,2,elastic_net,0.5,1.0,0.5853099655562168,0.018593551431958805,7.8
6,2,elastic_net,0.05,0.2,0.5874655169624652,0.008348230519313021,6.6
6,2,elastic_net,0.2,0.8,0.5916954276985988,0.01091659992266158,7.0
6,2,elastic_net,0.1,0.5,0.5921680466054702,0.009912030809205502,5.6
6,2,elastic_net,0.2,1.0,0.594661012458533,0.010842351772502408,5.8
6,2,elastic_net,0.02,0.2,0.5961855429270901,0.006953172665495407,1.6
6,2,elastic_net,0.05,0.8,0.5963932941045788,0.006009081143597584,0.0
6,2,elastic_net,0.05,0.5,0.5966496330233029,0.007246759515147822,1.6
6,2,elastic_net,0.1,1.0,0.5971862865743234,0.007482259005504897,1.6
6,2,elastic_net,0.05,1.0,0.597569691293049,0.006479560042435269,0.0
6,2,elastic_net,0.1,0.8,0.5985764190777281,0.008828143187040048,2.6
6,2,elastic_net,0.01,0.2,0.6033153124024564,0.007252088256262585,0.0
6,2,elastic_net,0.02,1.0,0.6036377401519039,0.007206609185116851,0.0
6,2,elastic_net,0.02,0.5,0.6047052997323634,0.006740240916305597,0.0
6,2,elastic_net,0.01,1.0,0.6074039568475385,0.006963636787818785,0.0
6,2,elastic_net,0.02,0.8,0.6098786279532895,0.008410692402371172,0.0
6,2,elastic_net,0.01,0.8,0.6120186122851143,0.008431425138459034,0.0
6,2,elastic_net,0.01,0.5,0.6122226187210786,0.008450791520132303,0.0
6,2,elastic_net,0.005,0.2,0.6131011756506212,0.008547406434215709,0.0
6,2,elastic_net,0.002,1.0,0.6164961277018469,0.0034672408446005786,0.0
6,2,elastic_net,0.001,1.0,0.6164961541226515,0.0034672521760497027,0.0
6,2,elastic_net,0.005,1.0,0.6164964782457968,0.0034707973691196427,0.0
6,2,elastic_net,0.005,0.5,0.6180265591223424,0.008473913226053844,0.0
6,2,elastic_net,0.002,0.2,0.6206553624954634,0.008734620413810366,0.0
6,2,elastic_net,0.005,0.8,0.6302405483794099,0.0029392977246543548,0.0
6,2,elastic_net,0.002,0.8,0.6308950387752055,0.002925123575990933,0.0
6,2,elastic_net,0.001,0.8,0.6319617194199658,0.002904292773527006,0.0
6,2,elastic_net,0.002,0.5,0.6324834043490093,0.0028953903247636815,0.0
6,2,elastic_net,0.001,0.5,0.6349865736043556,0.002839692086881364,0.0
6,2,elastic_net,0.001,0.2,0.6377644272489971,0.0027735434698320433,0.0
6,2,lasso,1.0,,0.579933699646759,0.022410318241257474,8.8
6,2,lasso,2.0,,0.5807274991643456,0.025320112404399856,9.4
6,2,lasso,5.0,,0.5823149238288973,0.027465409348457804,9.8
6,2,lasso,10.0,,0.5835206897298477,0.028243130299448926,10.0
6,2,lasso,0.5,,0.5853099655562168,0.018593551431958805,7.8
6,2,lasso,0.2,,0.594661012458533,0.010842351772502408,5.8
6,2,lasso,0.1,,0.5971862865743234,0.007482259005504897,1.6
6,2,lasso,0.05,,0.597569691293049,0.006479560042435269,0.0
6,2,lasso,0.02,,0.6036377401519039,0.007206609185116851,0.0
6,2,lasso,0.01,,0.6074039568475385,0.006963636787818785,0.0
6,2,lasso,0.002,,0.6164961277018469,0.0034672408446005786,0.0
6,2,lasso,0.001,,0.6164961541226515,0.0034672521760497027,0.0
6,2,lasso,0.005,,0.6164964782457968,0.0034707973691196427,0.0
6,3,ridge,0.1,,0.5552512445796497,0.014543350626507547,10.0
6,3,ridge,0.2,,0.5561186636833098,0.018409601839196026,10.0
6,3,ridge,0.05,,0.5597625914483446,0.011193198656881813,10.0
6,3,ridge,0.5,,0.5628056127664107,0.022998740075502403,10.0
6,3,ridge,1.0,,0.568503737649267,0.02549035115628975,10.0
6,3,ridge,0.02,,0.5717215206085108,0.008579507202869544,10.0
6,3,ridge,2.0,,0.5730477497423083,0.027114596368177445,10.0
6,3,ridge,5.0,,0.5765624569131574,0.02827177728836971,10.0
6,3,ridge,10.0,,0.5779426525667188,0.02869815462842117,10.0
6,3,ridge,0.01,,0.5816898557079524,0.00785877518238295,10.0
6,3,ridge,0.005,,0.589785198013368,0.007653830724412373,10.0
6,3,ridge,0.002,,0.5965174673307839,0.007618048499362136,10.0
6,3,ridge,0.001,,0.5992239475175194,0.007629108914811266,10.0
6,3,elastic_net,0.5,1.0,0.5462543276279882,0.01376207593407846,7.8
6,3,elastic_net,0.2,0.5,0.54780452968314,0.010349628712224127,7.0
6,3,elastic_net,0.5,0.8,0.5482667038061759,0.015721756366087147,8.6
6,3,elastic_net,0.2,0.2,0.5501623448457929,0.014550435833399574,9.4
6,3,elastic_net,0.5,0.5,0.5530819836666689,0.01856900078541559,9.2
6,3,elastic_net,0.1,0.2,0.5530905580327343,0.010019924218093357,8.4
6,3,elastic_net,0.2,0.8,0.5551498311144041,0.010464173765581803,5.6
6,3,elastic_net,1.0,1.0,0.5570287278071447,0.02073284866321995,8.8
6,3,elastic_net,0.5,0.2,0.5586439322944805,0.02123934590980412,9.8
6,3,elastic_net,1.0,0.8,0.5592737386125731,0.021716942431303468,9.2
6,3,elastic_net,0.2,1.0,0.5605277888057459,0.010243859684183735,5.6
6,3,elastic_net,1.0,0.5,0.562645494232451,0.023181209751529295,9.6
6,3,elastic_net,1.0,0.2,0.5661782065815955,0.024669477132612548,9.6
6,3,elastic_net,2.0,1.0,0.5670439515758021,0.024597878993338318,9.2
6,3,elastic_net,0.1,0.5,0.5674887280583891,0.009503796701137334,5.4
6,3,elastic_net,2.0,0.8,0.5682734102622649,0.025143115464800785,9.4
6,3,elastic_net,2.0,0.5,0.5701994497176248,0.025947083769037035,9.6
6,3,elastic_net,0.05,0.2,0.5711399506562318,0.008908528627372538,6.0
6,3,elastic_net,2.0,0.2,0.5720232154697675,0.026635783418128764,10.0
6,3,elastic_net,5.0,1.0,0.5744359474670369,0.027269131400118857,9.8
6,3,elastic_net,5.0,0.8,0.5748165798376483,0.027483368547126987,10.0
6,3,elastic_net,5.0,0.5,0.575451814574518,0.027777337489732493,10.0
6,3,elastic_net,5.0,0.2,0.5760861777682488,0.028070957476275426,10.0
6,3,elastic_net,10.0,1.0,0.5767816561071799,0.028194648686071456,10.0
6,3,elastic_net,10.0,0.8,0.5770013886007209,0.0282886611290368,10.0
6,3,elastic_net,10.0,0.5,0.5773265581355981,0.028438721903345884,10.0
6,3,elastic_net,10.0,0.2,0.5776538805146936,0.028590147038268628,10.0
6,3,elastic_net,0.1,0.8,0.5919634762535361,0.008287694439225068,3.4
6,3,elastic_net,0.1,1.0,0.5996733188822579,0.0079873123091093,1.6
6,3,elastic_net,0.05,0.5,0.6004509938524678,0.007835916447055407,1.6
6,3,elastic_net,0.02,0.2,0.6013433238527565,0.00769942115013277,1.6
6,3,elastic_net,0.05,0.8,0.6025974554826041,0.006897245503572181,0.0
6,3,elastic_net,0.05,1.0,0.6026630453331351,0.006900915954031968,0.0
6,3,elastic_net,0.01,0.2,0.606333066717701,0.0059229801149742614,0.0
6,3,elastic_net,0.02,1.0,0.6126879609226418,0.009378229837070675,0.0
6,3,elastic_net,0.02,0.8,0.6130363652255635,0.010700437234888232,0.0
6,3,elastic_net,0.02,0.5,0.6148672577413177,0.010956108839558098,0.0
6,3,elastic_net,0.005,0.2,0.6157256942663989,0.010989945266403171,0.0
6,3,elastic_net,0.01,1.0,0.6161728921012117,0.00940588568470373,0.0
6,3,elastic_net,0.01,0.5,0.6210789553175184,0.010223431734981284,0.0
6,3,elastic_net,0.001,1.0,0.622801351341623,0.008003659146556373,0.0
6,3,elastic_net,0.002,1.0,0.6228021010564769,0.00800385913263672,0.0
6,3,elastic_net,0.005,1.0,0.6228152970894271,0.008001080288672021,0.0
6,3,elastic_net,0.01,0.8,0.6238780076294332,0.008863385307191014,0.0
6,3,elastic_net,0.005,0.5,0.6289843796519425,0.009495587123367443,0.0
6,3,elastic_net,0.002,0.2,0.6318263759292692,0.00933280418037078,0.0
6,3,elastic_net,0.005,0.8,0.6365732307708611,0.007413190386729377,0.0
6,3,elastic_net,0.002,0.8,0.6371999137616953,0.007366911279936428,0.0
6,3,elastic_net,0.001,0.8,0.6382301092224104,0.0072844625584992185,0.0
6,3,elastic_net,0.002,0.5,0.6387445282634867,0.007241394453851859,0.0
6,3,elastic_net,0.001,0.5,0.641134994680891,0.007039281825684791,0.0
6,3,elastic_net,0.001,0.2,0.643779958032234,0.0067959390457161175,0.0
6,3,lasso,0.5,,0.5462543276279882,0.01376207593407846,7.8
6,3,lasso,1.0,,0.5570287278071447,0.02073284866321995,8.8
6,3,lasso,0.2,,0.5605277888057459,0.010243859684183735,5.6
6,3,lasso,2.0,,0.5670439515758021,0.024597878993338318,9.2
6,3,lasso,5.0,,0.5744359474670369,0.027269131400118857,9.8
6,3,lasso,10.0,,0.5767816561071799,0.028194648686071456,10.0
6,3,lasso,0.1,,0.5996733188822579,0.0079873123091093,1.6
6,3,lasso,0.05,,0.6026630453331351,0.006900915954031968,0.0
6,3,lasso,0.02,,0.6126879609226418,0.009378229837070675,0.0
6,3,lasso,0.01,,0.6161728921012117,0.00940588568470373,0.0
6,3,lasso,0.001,,0.622801351341623,0.008003659146556373,0.0
6,3,lasso,0.002,,0.6228021010564769,0.00800385913263672,0.0
6,3,lasso,0.005,,0.6228152970894271,0.008001080288672021,0.0
6,4,ridge,0.2,,0.5466022018111191,0.015479284468648234,10.0
6,4,ridge,0.1,,0.5474281826633567,0.012258459183201783,10.0
6,4,ridge,0.05,,0.555761524725314,0.009640831619527104,10.0
6,4,ridge,0.5,,0.5561271480186033,0.021093167326603282,10.0
6,4,ridge,1.0,,0.5690347764164432,0.02683127375877363,10.0
6,4,ridge,0.02,,0.5725620600707706,0.007118977067033381,10.0
6,4,ridge,0.01,,0.5840473966763067,0.006319238348235747,10.0
6,4,ridge,2.0,,0.5848395703463687,0.03450556654472312,10.0
6,4,ridge,0.005,,0.5920316144716489,0.006386619334945061,10.0
6,4,ridge,0.002,,0.597842984053164,0.006917195830293086,10.0
6,4,ridge,0.001,,0.5999821698896717,0.007237423751436501,10.0
6,4,ridge,5.0,,0.6050917657080889,0.04642834649649889,10.0
6,4,ridge,10.0,,0.6171342687290948,0.05464061553970534,10.0
6,4,elastic_net,0.2,0.2,0.5601754492579966,0.018182009054866825,9.4
6,4,elastic_net,0.5,0.2,0.5604204945854289,0.021933216180423116,9.0
6,4,elastic_net,0.5,0.5,0.569511773585638,0.024331210684241603,8.6
6,4,elastic_net,1.0,0.2,0.5706533329857316,0.0273358412169697,9.2
6,4,elastic_net,1.0,0.5,0.5751379496893051,0.02884965795542813,8.8
6,4,elastic_net,0.1,0.2,0.5762648302590487,0.018315600160363796,9.0
6,4,elastic_net,1.0,0.8,0.5805083573074145,0.030514037187738464,8.6
6,4,elastic_net,0.5,0.8,0.5809886617277,0.028033589856705125,8.4
6,4,elastic_net,1.0,1.0,0.5844368987836995,0.03178372252731922,8.6
6,4,elastic_net,2.0,0.2,0.5867346492812441,0.03551909585820132,10.0
6,4,elastic_net,0.2,0.5,0.5881541779514841,0.026085756522710776,8.4
6,4,elastic_net,0.05,0.2,0.588525933189161,0.010742473066151266,7.2
6,4,elastic_net,2.0,0.5,0.5903250395319366,0.037548111971181394,9.4
6,4,elastic_net,0.5,1.0,0.590533066733198,0.03143281184709794,8.4
6,4,elastic_net,0.1,0.5,0.5923755949139704,0.012274029893325076,6.4
6,4,elastic_net,2.0,0.8,0.5953194684987722,0.04058287101591143,9.0
6,4,elastic_net,0.2,0.8,0.5957078194597075,0.02094471440405651,6.6
6,4,elastic_net,0.2,1.0,0.5965524866166648,0.01632761888927623,6.4
6,4,elastic_net,0.1,0.8,0.598797415935327,0.007882953156324762,3.8
6,4,elastic_net,2.0,1.0,0.5998471400866465,0.043445251266889,9.0
6,4,elastic_net,0.05,1.0,0.6022199006516227,0.007552720193086514,0.0
6,4,elastic_net,0.05,0.8,0.6024484125107005,0.0075245847764512114,0.0
6,4,elastic_net,0.02,0.2,0.6027132580893426,0.007967973135902777,1.8
6,4,elastic_net,0.01,0.2,0.6031856511582441,0.006693025018503355,0.0
6,4,elastic_net,0.05,0.5,0.6033172850941932,0.008307726753704942,1.8
6,4,elastic_net,0.02,0.5,0.603525100274371,0.006585391938108504,0.0
6,4,elastic_net,0.1,1.0,0.6038546960432477,0.008493145265466753,2.0
6,4,elastic_net,0.02,1.0,0.6064386397330976,0.006126965027335528,0.0
6,4,elastic_net,5.0,0.2,0.606744046908822,0.047588052613870196,10.0
6,4,elastic_net,0.01,1.0,0.6073675535856993,0.006686890127790259,0.0
6,4,elastic_net,0.001,1.0,0.6097303530436713,0.005541071137393359,0.0
6,4,elastic_net,0.002,1.0,0.6097317058678231,0.005541035283259455,0.0
6,4,elastic_net,0.005,1.0,0.6097350228568401,0.005547134244505619,0.0
6,4,elastic_net,5.0,0.5,0.6102841419425237,0.05015917982944114,10.0
6,4,elastic_net,0.02,0.8,0.6114422379958715,0.004805329287073843,0.0
6,4,elastic_net,0.01,0.5,0.611955436549318,0.004755929159792812,0.0
6,4,elastic_net,0.005,0.2,0.6127256240725147,0.004688375409875874,0.0
6,4,elastic_net,5.0,0.8,0.6147686543839109,0.05356086760546125,9.8
6,4,elastic_net,0.01,0.8,0.6147871803446506,0.006624108417014241,0.0
6,4,elastic_net,0.005,0.5,0.6154955229166081,0.006644456025250836,0.0
6,4,elastic_net,10.0,0.2,0.6181895384193032,0.05545578615698207,10.0
6,4,elastic_net,0.002,0.2,0.6181928930714894,0.0067864687772258995,0.0
6,4,elastic_net,5.0,1.0,0.6185230616330677,0.056524100051382045,9.8
6,4,elastic_net,0.005,0.8,0.6207257854128085,0.004525161827308334,0.0
6,4,elastic_net,10.0,0.5,0.6208989553639284,0.05758253552242925,10.0
6,4,elastic_net,0.002,0.8,0.6214876629374022,0.004466142799866327,0.0
6,4,elastic_net,0.001,0.8,0.6227312574651084,0.004374855472023287,0.0
6,4,elastic_net,0.002,0.5,0.6233430778634104,0.0043338700571785085,0.0
6,4,elastic_net,10.0,0.8,0.6240324398381822,0.06009695815659081,10.0
6,4,elastic_net,0.001,0.5,0.6263057483816692,0.004126112030376643,0.0
6,4,elastic_net,10.0,1.0,0.6264715699207505,0.062095754790364575,9.8
6,4,elastic_net,0.001,0.2,0.6296296705112545,0.003910148450193482,0.0
6,4,lasso,1.0,,0.5844368987836995,0.03178372252731922,8.6
6,4,lasso,0.5,,0.590533066733198,0.03143281184709794,8.4
6,4,lasso,0.2,,0.5965524866166648,0.01632761888927623,6.4
6,4,lasso,2.0,,0.5998471400866465,0.043445251266889,9.0
6,4,lasso,0.05,,0.6022199006516227,0.007552720193086514,0.0
6,4,lasso,0.1,,0.6038546960432477,0.008493145265466753,2.0
6,4,lasso,0.02,,0.6064386397330976,0.006126965027335528,0.0
6,4,lasso,0.01,,0.6073675535856993,0.006686890127790259,0.0
6,4,lasso,0.001,,0.6097303530436713,0.005541071137393359,0.0
6,4,lasso,0.002,,0.6097317058678231,0.005541035283259455,0.0
6,4,lasso,0.005,,0.6097350228568401,0.005547134244505619,0.0
6,4,lasso,5.0,,0.6185230616330677,0.056524100051382045,9.8
6,4,lasso,10.0,,0.6264715699207505,0.062095754790364575,9.8
6,5,ridge,0.1,,0.5384305135677923,0.035971496617931004,10.0
6,5,ridge,0.2,,0.5398271328207648,0.045869078694311324,10.0
6,5,ridge,0.05,,0.5442478961948971,0.026150821144059387,10.0
6,5,ridge,0.5,,0.5492552987889675,0.057876441863841804,10.0
6,5,ridge,1.0,,0.5579470323433675,0.06517727397815504,10.0
6,5,ridge,0.02,,0.5607566924250437,0.014876682991717995,10.0
6,5,ridge,2.0,,0.5651772231079488,0.07044482846383256,10.0
6,5,ridge,5.0,,0.5714212062207075,0.07467822622987043,10.0
6,5,ridge,10.0,,0.5740128021022273,0.0764241626858351,10.0
6,5,ridge,0.01,,0.5746607607258338,0.00927209216814894,10.0
6,5,ridge,0.005,,0.5857744462078062,0.0069554964167416805,10.0
6,5,ridge,0.002,,0.5947841554852582,0.006833313352378179,10.0
6,5,ridge,0.001,,0.5983376268457488,0.007151946816431656,10.0
6,5,elastic_net,0.2,0.2,0.5423847478914389,0.039163761404357754,9.8
6,5,elastic_net,0.5,0.5,0.5475336053996533,0.04865954348506463,9.8
6,5,elastic_net,0.5,0.2,0.5481344764212317,0.05402011711508316,10.0
6,5,elastic_net,0.5,0.8,0.5484603095925952,0.04381028470843528,9.0
6,5,elastic_net,0.5,1.0,0.5494209024723201,0.04108363640914492,8.8
6,5,elastic_net,0.1,0.2,0.5496837742162114,0.02666460056659925,9.0
6,5,elastic_net,0.2,0.5,0.5512133729665732,0.03131304382402597,8.8
6,5,elastic_net,1.0,1.0,0.552513496502008,0.0543720459026555,9.4
6,5,elastic_net,1.0,0.8,0.553302967100316,0.05635220826012629,9.4
6,5,elastic_net,1.0,0.5,0.554839996031533,0.05947696808551396,9.4
6,5,elastic_net,1.0,0.2,0.5566050172354067,0.0628168559086505,10.0
6,5,elastic_net,2.0,1.0,0.5605249209061463,0.0641509051435156,9.4
6,5,elastic_net,2.0,0.8,0.5613730683752652,0.0653732639672171,9.6
6,5,elastic_net,2.0,0.5,0.5627061699298719,0.06724497473300531,9.6
6,5,elastic_net,2.0,0.2,0.5641291035254422,0.06914985953192608,9.6
6,5,elastic_net,0.2,0.8,0.564867081812317,0.02456919467692795,7.4
6,5,elastic_net,5.0,1.0,0.5688356502860072,0.0719902309210968,9.6
6,5,elastic_net,5.0,0.8,0.5692934341183897,0.07253874072195038,9.6
6,5,elastic_net,5.0,0.5,0.5699853872937648,0.0733636152127147,9.6
6,5,elastic_net,5.0,0.2,0.5707951926099942,0.07415184259631452,10.0
6,5,elastic_net,10.0,1.0,0.5725105494958354,0.07507937795122852,10.0
6,5,elastic_net,10.0,0.8,0.572793220860507,0.07534549418141578,10.0
6,5,elastic_net,0.05,0.2,0.5729921551167075,0.014467406092048309,7.6
6,5,elastic_net,10.0,0.5,0.5732211239536736,0.07574716773216147,10.0
6,5,elastic_net,10.0,0.2,0.5736497903791685,0.07614824499945742,10.0
6,5,elastic_net,0.2,1.0,0.5742095265135317,0.020298572528028025,7.2
6,5,elastic_net,0.1,0.5,0.5770939125962261,0.016090953366339516,7.4
6,5,elastic_net,0.05,1.0,0.6021110488352641,0.0072185805647187766,0.0
6,5,elastic_net,0.05,0.8,0.602176534416633,0.007276297895949656,0.0
6,5,elastic_net,0.1,0.8,0.6034308758693134,0.010423126900262137,4.8
6,5,elastic_net,0.01,0.2,0.6036677077479073,0.0071447138047297,0.0
6,5,elastic_net,0.02,0.2,0.6038192230693805,0.0068307984414701746,1.8
6,5,elastic_net,0.02,1.0,0.6043199573773256,0.00722886728201042,0.0
6,5,elastic_net,0.05,0.5,0.6057254253062523,0.0068044278663237775,1.8
6,5,elastic_net,0.02,0.8,0.6061518017866966,0.005880578552846555,0.0
6,5,elastic_net,0.01,1.0,0.6068144401670512,0.006665183848503349,0.0
6,5,elastic_net,0.02,0.5,0.6072098095199613,0.005685130604149346,0.0
6,5,elastic_net,0.1,1.0,0.6075343103242989,0.007149681401017894,1.8
6,5,elastic_net,0.01,0.5,0.6075915633023807,0.005794599029255749,0.0
6,5,elastic_net,0.005,0.2,0.6078575651102941,0.0055631892031689535,0.0
6,5,elastic_net,0.005,1.0,0.6099459354229602,0.007855042420406117,0.0
6,5,elastic_net,0.002,1.0,0.6121589564377958,0.006896112339198198,0.0
6,5,elastic_net,0.001,1.0,0.6121594139850888,0.006896609555275562,0.0
6,5,elastic_net,0.01,0.8,0.6144601869892281,0.007425632270165605,0.0
6,5,elastic_net,0.005,0.5,0.6150466503985482,0.007466095713675072,0.0
6,5,elastic_net,0.002,0.2,0.6172288278653016,0.007597649126906261,0.0
6,5,elastic_net,0.005,0.8,0.6210534291616099,0.00836288953868125,0.0
6,5,elastic_net,0.002,0.8,0.6254817151021133,0.006230511179647994,0.0
6,5,elastic_net,0.001,0.8,0.6265686182037171,0.006148911870889876,0.0
6,5,elastic_net,0.002,0.5,0.6271008113722674,0.0061070607137983235,0.0
6,5,elastic_net,0.001,0.5,0.6296752479586571,0.0059095731831301105,0.0
6,5,elastic_net,0.001,0.2,0.6325575785514512,0.005683613080989514,0.0
6,5,lasso,0.5,,0.5494209024723201,0.04108363640914492,8.8
6,5,lasso,1.0,,0.552513496502008,0.0543720459026555,9.4
6,5,lasso,2.0,,0.5605249209061463,0.0641509051435156,9.4
6,5,lasso,5.0,,0.5688356502860072,0.0719902309210968,9.6
6,5,lasso,10.0,,0.5725105494958354,0.07507937795122852,10.0
6,5,lasso,0.2,,0.5742095265135317,0.020298572528028025,7.2
6,5,lasso,0.05,,0.6021110488352641,0.0072185805647187766,0.0
6,5,lasso,0.02,,0.6043199573773256,0.00722886728201042,0.0
6,5,lasso,0.01,,0.6068144401670512,0.006665183848503349,0.0
6,5,lasso,0.1,,0.6075343103242989,0.007149681401017894,1.8
6,5,lasso,0.005,,0.6099459354229602,0.007855042420406117,0.0
6,5,lasso,0.002,,0.6121589564377958,0.006896112339198198,0.0
6,5,lasso,0.001,,0.6121594139850888,0.006896609555275562,0.0
7,1,ridge,0.05,,0.5810453396585558,0.010221172000607353,10.0
7,1,ridge,0.1,,0.5813986228779151,0.014151757900895961,10.0
7,1,ridge,0.02,,0.5844237068848406,0.00765556300546619,10.0
7,1,ridge,0.2,,0.584862161049182,0.019134836112342655,10.0
7,1,ridge,0.01,,0.5882389824144016,0.0069717109676488585,10.0
7,1,ridge,0.005,,0.5917230382656115,0.006658938431707832,10.0
7,1,ridge,0.5,,0.5928273769799407,0.02526299432024323,10.0
7,1,ridge,0.002,,0.5948421527365841,0.006457036429984791,10.0
7,1,ridge,0.001,,0.5961423015359266,0.0063854928674404775,10.0
7,1,ridge,1.0,,0.5992517035580484,0.02878520538821436,10.0
7,1,ridge,2.0,,0.6049770323598137,0.03142995954898067,10.0
7,1,ridge,5.0,,0.6106199001048329,0.03374680239269793,10.0
7,1,ridge,10.0,,0.6133262088755078,0.034819075882150996,10.0
7,1,elastic_net,0.2,0.2,0.588828046892598,0.017350181968593198,9.0
7,1,elastic_net,0.5,0.2,0.5922060227808122,0.025026185245400272,9.6
7,1,elastic_net,0.5,0.5,0.5944014384160188,0.02443669864870985,8.8
7,1,elastic_net,0.1,0.2,0.596924781975309,0.011335597749685187,8.4
7,1,elastic_net,0.05,0.5,0.5969553679187184,0.006013312060509652,1.2
7,1,elastic_net,0.02,0.2,0.5970769532285859,0.006109648611830156,1.2
